video_id,title,published_date,duration,description,like_count,view_count,comment_count,comment,comment_likes,total_reply_count,comment_len,clean_comment,is_english,engagement,category,usyk_sentiment,fury_sentiment
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Its not inconceivable Futy throws the Ngannu fight so they rematch for double the money whikst he gets a ffree dodge from Usyk. 

Bear in mind this isn't wnd official boxing match. 

Fury wins financially whatever happens.",0,2,222.0,it not inconceivable futy throw the ngannu fight so they rematch for double the money whikst he get a ffree dodge from usyk bear in mind this isnt wnd official boxing match fury win financially whatever happens,True,3,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Does anyone think that Fury has accepted to fight Usyk just to keep him tied up and he will find ways to delay and delay? Then fight Usyk months later...,1,0,153.0,doe anyone think that fury ha accepted to fight usyk just to keep him tied up and he will find way to delay and delay then fight usyk month later,True,2,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Usyk has played a blinder, he made himself look worse against Dubois to entice Fury. But when Usyk turns up against Fury, you wait and see, he will be even better than against AJ. Usyk will do absolutely everything to win, his will is way above Fury.",1,0,250.0,usyk ha played a blinder he made himself look worse against dubois to entice fury but when usyk turn up against fury you wait and see he will be even better than against aj usyk will do absolutely everything to win his will is way above fury,True,2,fury_usyk,positive,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Would love to see a fight prediction video between Usyk and Fury!,1,1,65.0,would love to see a fight prediction video between usyk and fury,True,3,fury_usyk,neutral,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"As much as I can't stand Fury, he smashes Usyk all day long",1,0,59.0,a much a i cant stand fury he smash usyk all day long,True,2,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Tyson will beat Usyk. He'll stick it on him and overwhelm him like Chisora did to Usyk (and almost beat him) bearing in mind Chisora is a lot smaller than Tyson,2,0,160.0,tyson will beat usyk hell stick it on him and overwhelm him like chisora did to usyk and almost beat him bearing in mind chisora is a lot smaller than tyson,True,3,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,I agree completely. Furthermore I don’t think Fury anticipated the negative reaction he received for the Usyk fight falling through because people had always given him a pass on his bullshit. I think it’s a combination of the money being huge and being backed into a corner.,4,0,274.0,i agree completely furthermore i dont think fury anticipated the negative reaction he received for the usyk fight falling through because people had always given him a pas on his bullshit i think it a combination of the money being huge and being backed into a corner,True,5,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"I think they have come out with this news before Fury fights Ngannou, hoping the Ngannou fight will get more PPVs and try reclaim some of the fans Fury has lost by messing his fans about not fighting Usyk previously..",7,2,217.0,i think they have come out with this news before fury fight ngannou hoping the ngannou fight will get more ppvs and try reclaim some of the fan fury ha lost by messing his fan about not fighting usyk previously,True,10,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,4minutes in and Bryan’s saying fury going to have to knock out usyk to win. Probably the most casual take you’ll see in boxing 😂,1,2,128.0,minute in and bryan saying fury going to have to knock out usyk to win probably the most casual take youll see in boxing,True,4,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,“Usyk Was Robbed!” Video title pending after Usyk loses to Fury aye Bry?,1,0,72.0,usyk wa robbed video title pending after usyk loses to fury aye bry,True,2,fury_usyk,negative,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"I do agree that Fury has been talking a lot of sh*t lately, but people can’t really say he only takes east fights. He had three fights with Wilder, the hardest hitter on the planet, who everybody else was too scared to fight. And a couple of years later he’s signed to fight Usyk …",10,3,281.0,i do agree that fury ha been talking a lot of sht lately but people cant really say he only take east fight he had three fight with wilder the hardest hitter on the planet who everybody else wa too scared to fight and a couple of year later he signed to fight usyk,True,14,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,He fought Wilder 3 times and we are going to act like Fury is scared of Usyk??? Please.....,1,0,91.0,he fought wilder time and we are going to act like fury is scared of usyk please,True,2,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"The 1 person in boxing I don't bet against is Fury.
""Klitschko is gonna embarrass him"" ""He'll never lose the weight"" ""He's cashing out, Wilder is  KO him within 3 rounds"" ""He'll never KO Wilder"" ""He'll never fight Usyk""",1,1,219.0,the person in boxing i dont bet against is fury klitschko is gon na embarrass him hell never lose the weight he cashing out wilder is ko him within round hell never ko wilder hell never fight usyk,True,3,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"King Usyk beaten all the cowboy british boxers so far…
Only Greedy Belly left to defeat.
Not hard at all….
Go Usyk….Best Southpaw Ever, Speed, Prescision & Mobility beats Greedy Belly all night…
May the real King rule for a long tyme….
Keep Fighting #",1,0,251.0,king usyk beaten all the cowboy british boxer so far only greedy belly left to defeat not hard at all go usykbest southpaw ever speed prescision mobility beat greedy belly all night may the real king rule for a long tyme keep fighting,True,2,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,It's like boxing fans would rather not see fury Usyk just so they can moan,5,0,74.0,it like boxing fan would rather not see fury usyk just so they can moan,True,6,fury_usyk,neutral,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Occam’s Razor. Fury was overplaying his hand in negotiations with Usyk. It’s been obvious this whole time. The play worked out and he’s getting paid. Hate the game not the player,2,0,178.0,occam razor fury wa overplaying his hand in negotiation with usyk it been obvious this whole time the play worked out and he getting paid hate the game not the player,True,3,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Fury has been winning fights, Usyk has been getting KO'd rolling around on the ground crying while a hundred people cover for him",6,0,129.0,fury ha been winning fight usyk ha been getting kod rolling around on the ground cry while a hundred people cover for him,True,7,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Usyk beat AJ because AJ is stiff. He was never a champ like Usyk and Fury and Wilder. It will be a great fight but I have my money on Fury.,2,0,139.0,usyk beat aj because aj is stiff he wa never a champ like usyk and fury and wilder it will be a great fight but i have my money on fury,True,3,fury_usyk,positive,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"If fury can't clinch he can't win 

Come on usyk!🥊",2,2,50.0,if fury cant clinch he cant win come on usyk,True,5,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"It's seems to me that it's the other fighters that avoided Fury, not the other way around. Usyk won't be able to beat Fury and he knows it.",3,0,139.0,it seems to me that it the other fighter that avoided fury not the other way around usyk wont be able to beat fury and he know it,True,4,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,True Gordie eat humble pie for dissing FURY for fighting CHISORA. When he beats USYK say sorry & agree that FURY is the best of the era,2,0,135.0,true gordie eat humble pie for dissing fury for fighting chisora when he beat usyk say sorry agree that fury is the best of the era,True,3,fury_usyk,neutral,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,BS...BS...BS...BS...Tyson Fury will NEVER EVER fight Usyk. It WILL NOT happen. Fury is terrified of Usyk.,0,2,105.0,bsbsbsbstyson fury will never ever fight usyk it will not happen fury is terrified of usyk,True,3,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,no chance usyk is faster than fury,0,1,34.0,no chance usyk is faster than fury,True,2,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,I won’t believe this until usyk is laying on the canvass spark out with fury singing American pie to his Mrs,1,0,108.0,i wont believe this until usyk is laying on the canvas spark out with fury singing american pie to his mr,True,2,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Whyte and chisora was top 10, and fury was not allowed into America so those two was the biggest fights domestically. Also whyte was a mandatory, and he has had the same amount of fights since 2020 (4) which is the same as usyk and only one less than AJ because he had one in late December.",10,8,290.0,whyte and chisora wa top and fury wa not allowed into america so those two wa the biggest fight domestically also whyte wa a mandatory and he ha had the same amount of fight since which is the same a usyk and only one le than aj because he had one in late december,True,19,fury_usyk,neutral,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"If it goes ahead, Usyk is every fighter who has caused Fury problems rolled into one, with a ton of talent on top, Fury's greatest attribute is leaning on and wearing you down, Usyk never let's that happen, Fury will be out of gas trying to catch him by the ninth. Usyk on points.",8,3,280.0,if it go ahead usyk is every fighter who ha caused fury problem rolled into one with a ton of talent on top fury greatest attribute is leaning on and wearing you down usyk never let that happen fury will be out of gas trying to catch him by the ninth usyk on point,True,12,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Usyk is probably being more excentric than Fury... this is very well possible... he has some pure madness inside him...,3,0,119.0,usyk is probably being more excentric than fury this is very well possible he ha some pure madness inside him,True,4,fury_usyk,neutral,neutral
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,Usyk would beat fury,1,0,20.0,usyk would beat fury,True,2,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"The reality is, Fury has been backed into a corner with the negative reaction, he's realised he has to fight Usyk now.",54,9,118.0,the reality is fury ha been backed into a corner with the negative reaction he realised he ha to fight usyk now,True,64,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"My early instinct  was to comment “FURY WILL FLATTEN THIS MIDDLEWEIGHT DOSER GET UP THERE MY BOY BOSH” but I would just be in denial, one way or another I think Usyk is gonna put on a hell of a show",6,1,198.0,my early instinct wa to comment fury will flatten this middleweight doser get up there my boy bosh but i would just be in denial one way or another i think usyk is gon na put on a hell of a show,True,8,fury_usyk,positive,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"the haters are going to hate . furys ducking usyk,  fury vs usyk gets signed and now its furys been forced to fight usyk lol. already saying fury needs to fight someone else after usyk to be number 1 lol.",2,0,204.0,the hater are going to hate fury ducking usyk fury v usyk get signed and now it fury been forced to fight usyk lol already saying fury need to fight someone else after usyk to be number lol,True,3,fury_usyk,neutral,negative
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Give it a rest. Fury has had everyone’s pants down! He told you he was coming back to make most money possible. That’s what he is doing. He’ll beat Usyk.
He also fought Wilder 3 times!!",3,0,185.0,give it a rest fury ha had everyones pant down he told you he wa coming back to make most money possible thats what he is doing hell beat usyk he also fought wilder time,True,4,fury_usyk,negative,positive
b-7UzM1u3Bs,The REAL Reason TYSON FURY is fighting USYK!,2023-10-01T19:41:17Z,PT9M31S,"True Geordie reacts to news that Tyson Fury vs Oleksandr Usyk has been confirmed for 23rd December in Saudi Arabia.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",6276,165932,1428,"Fury vs Usyk is a very interesting one but as much as i want Usyk to win, i feel like fury has got that in his bag. And after Usyk i think he should go for AJ and fight him in UK and call it quits after. That's a fairy tail ending to Tyson Fury's Legacy.",1,1,254.0,fury v usyk is a very interesting one but a much a i want usyk to win i feel like fury ha got that in his bag and after usyk i think he should go for aj and fight him in uk and call it quits after thats a fairy tail ending to tyson fury legacy,True,3,fury_usyk,positive,positive
