video_id,title,published_date,duration,description,like_count,view_count,comment_count,comment,comment_likes,total_reply_count,comment_len,clean_comment,is_english,engagement,category
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Based on Fury's fight in Riyadh last week, he has NO chance against Usyk. He will be outclassed, he's too fat now! Usyk is UNBEATEN!!!!",1,1,135.0,based on fury fight in riyadh last week he ha no chance against usyk he will be outclassed he too fat now usyk is unbeaten,True,3,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Usyk's humility is one of the lessons of life that Fury is about to learn...

...the hard way.",15,1,94.0,usyks humility is one of the lesson of life that fury is about to learn the hard way,True,17,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"What a Gentleman Usyk is, It is really sad to see people making a show of himself like that .  Usyk to Win ! XXXXX",4,0,114.0,what a gentleman usyk is it is really sad to see people making a show of himself like that usyk to win xxxxx,True,5,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Fury calling Usyk ugly when he's built like SpongeBob SquarePants... Make it make sense,1,1,87.0,fury calling usyk ugly when he built like spongebob squarepants make it make sense,True,3,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Funny fury asking if usyk realy won the last fight.😂
His ego is so big but it make him as big as a little kid,
So big so small.
😂",1,0,129.0,funny fury asking if usyk realy won the last fight his ego is so big but it make him a big a a little kid so big so small,True,2,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Fury talks that heightened shit because he has to to hype himself up because he is nervous, he has no legs and he knows Usyk hits harder then people think...",0,3,157.0,fury talk that heightened shit because he ha to to hype himself up because he is nervous he ha no leg and he know usyk hit harder then people think,True,4,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Both guys live inside their heads 
Both crazy in similar ways 
Both highly technical and with great footwork 
Usyk a notch more in every way 
Fury got the size 
I still got usyk",13,0,177.0,both guy live inside their head both crazy in similar way both highly technical and with great footwork usyk a notch more in every way fury got the size i still got usyk,True,14,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Fury is funny. He is nuts but in a good way. And very big. He is up for the fight. Usyk knows he is getting in with a lion. Win or lose fury comes to fight and will try his best. Hard night for usyk.,2,0,199.0,fury is funny he is nut but in a good way and very big he is up for the fight usyk know he is getting in with a lion win or lose fury come to fight and will try his best hard night for usyk,True,3,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Been a Fury fan all along but now im rooting for Usyk this time,1,0,63.0,been a fury fan all along but now im rooting for usyk this time,True,2,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Ngannu already beat fury so this fight isn’t anything to see. Usyk will win tho,0,5,79.0,ngannu already beat fury so this fight isnt anything to see usyk will win tho,True,6,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Tyson Fury language is shocking. He is a disgrace no respect. Usyk is such a gentleman and very respectful. I think Frank Warren is embarrassed with Fury.,0,1,154.0,tyson fury language is shocking he is a disgrace no respect usyk is such a gentleman and very respectful i think frank warren is embarrassed with fury,True,2,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"I know Tyson is doing it for entertainment purposes but Usyk is extremely hot, especially his accent. Don't go after his looks, when you're bold. And also I don't think he's fluent in English so he has no idea what the gypo is going on about",0,1,241.0,i know tyson is doing it for entertainment purpose but usyk is extremely hot especially his accent dont go after his look when youre bold and also i dont think he fluent in english so he ha no idea what the gypo is going on about,True,2,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,It was hilarious when Fury said that he had seen before many boxers like Usyk and it will be no problem to beat him 🤦‍♂️🤣,0,2,121.0,it wa hilarious when fury said that he had seen before many boxer like usyk and it will be no problem to beat him,True,3,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Im from the 🇬🇧, but after everything that USYK has been through, war... Being a smaller boxer for the class, beating AJ, i want him to win, especially after that showing fury gave us against ngannou. Slava Ukraini 🇺🇦",113,9,216.0,im from the but after everything that usyk ha been through war being a smaller boxer for the class beating aj i want him to win especially after that showing fury gave u against ngannou slava ukraini,True,123,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Fury lost against ngannou. How could he even think beating usyk?😂😂,1,1,66.0,fury lost against ngannou how could he even think beating usyk,True,3,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,"Usyk is a gentleman, I've been looking forward to this fight.",22,0,61.0,usyk is a gentleman ive been looking forward to this fight,True,23,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,I love how Fury had all the talk but all Usyk needed were a few words in Russian and he had him owned. I love Usyk one of my favourite fighters,2,5,143.0,i love how fury had all the talk but all usyk needed were a few word in russian and he had him owned i love usyk one of my favourite fighter,True,8,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Ngannou beat Fury fair and square bro all credibility gone 😮 Usyk ftw,1,0,69.0,ngannou beat fury fair and square bro all credibility gone usyk ftw,True,2,fury_usyk
3K6djs71aBI,Best Highlights From the Fury vs Usyk Press Conference | UNDISPUTED FIGHT Feb 17,2023-11-16T19:50:00Z,PT8M36S,"Watch the best #highlights from today's press conference from #tysonfury and #oleksandrusyk #furyusyk 

Boxing’s two heavyweight world champions will finally meet to crown the one and only undisputed champion of the world.
 
WBC and Lineal Champion Tyson ‘The Gypsy King’ Fury will fight WBO/IBF/WBA unified champ Oleksandr Usyk in a history-making showdown on Saturday, February 17, at Kingdom Arena in Riyadh, Saudi Arabia. The winner will become boxing’s first undisputed heavyweight champion since Britain’s Lennox Lewis claimed that honor 24 years ago, but this time four belts are on the line.
 
‘Ring of Fire’, the biggest fight in world boxing, will take place as part of Riyadh Season, one of the world’s largest winter entertainment events organized by Riyadh Season, and will be presented to fans worldwide. Fury kicked off Riyadh Season on Saturday, October 28, when he defeated lineal MMA heavyweight world champion Francis Ngannou by split decision.
 

Try ESPN+ For Free: https://watch.espnplus.com/toprank/

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on Twitter: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Like Top Rank on Facebook: http://www.facebook.com/trboxing",4991,603688,3838,Fury has a point. He is taller and heavier. Better reach and possibly power. However Usyk has better cardio,7,1,107.0,fury ha a point he is taller and heavier better reach and possibly power however usyk ha better cardio,True,9,fury_usyk
